uuid,observed_on,time_observed_at,url,image_url,description,place_guess,latitude,longitude,place_town_name,place_county_name,place_state_name,place_country_name,special_type_of_feeding,partner_observation_url,partner_ids,partner_id_split,predator_id,predator_scientific_name,predator_common_name,predator_iconic_taxon_name,predator_taxon_id,predator_taxon_species_name,predator_taxon_kingdom_name,predator_quality_grade,prey_id,prey_scientific_name,prey_common_name,prey_iconic_taxon_name,prey_taxon_id,prey_taxon_species_name,prey_taxon_kingdom_name,prey_quality_grade,role
97cd95e1-b6fd-45d4-bb3a-737a1380c534,2021-06-05,2021-06-05 07:20:00 UTC,https://www.inaturalist.org/observations/81906305,https://inaturalist-open-data.s3.amazonaws.com/photos/134369332/medium.jpeg,See plant  https://www.inaturalist.org/observations/81906307,"iSimangaliso, South Africa",-28.3266,32.3622,,Hlabisa,KwaZulu-Natal,South Africa,,https://www.inaturalist.org/observations/81906307,81906307,81906307,81906305.0,Amauris albimaculata albimaculata,Southern Layman,Insecta,648980.0,Amauris albimaculata,Animalia,research,81906307.0,Gymnosporia,Spikethorns,Plantae,185532.0,,Plantae,needs_id,
5321c5c1-cd70-467c-925a-6344bc1ff70d,2021-05-20,2021-05-20 11:25:00 UTC,https://www.inaturalist.org/observations/82037516,https://inaturalist-open-data.s3.amazonaws.com/photos/134606276/medium.jpg,I found this dead bug in my swimming pool. Initial ID based on AI. ,"California, US",33.775984552,-117.9997378327,,Orange,California,United States,,https://www.inaturalist.org/observations/82037519,82037519,82037519,82037516.0,Dilophus,,Insecta,247434.0,,Animalia,research,82037519.0,Anystis,Whirligig Mites,Arachnida,249515.0,,Animalia,needs_id,
e46a9e59-881a-4b64-ab6b-4427bb4e0c84,2021-06-05,2021-06-05 09:04:00 UTC,https://www.inaturalist.org/observations/82066513,https://inaturalist-open-data.s3.amazonaws.com/photos/134653490/medium.jpg,"This is to identify the predator
See prey  https://www.inaturalist.org/observations/82066527
See plant  https://www.inaturalist.org/observations/82066493","North Uthungulu, South Africa",-27.9801,32.3445,,Hlabisa,KwaZulu-Natal,South Africa,,https://www.inaturalist.org/observations/82066527,82066527,82066527,82066513.0,Omomantis zebrata,Zebra Mantis,Insecta,362703.0,Omomantis zebrata,Animalia,research,82066527.0,Lepidoptera,Butterflies and Moths,Insecta,47157.0,,Animalia,needs_id,
f4e431a9-516d-41cc-aac7-8ba5795435b4,2021-06-05,2021-06-05 09:56:00 UTC,https://www.inaturalist.org/observations/82325221,https://inaturalist-open-data.s3.amazonaws.com/photos/135078550/medium.jpeg,See plant  https://www.inaturalist.org/observations/82325223,"iSimangaliso, South Africa",-27.9738,32.3675,,Hlabisa,KwaZulu-Natal,South Africa,,https://www.inaturalist.org/observations/82325223,82325223,82325223,82325221.0,Belenois creona severina,African Common White,Insecta,339996.0,Belenois creona,Animalia,research,82325223.0,Cynanchum viminale,Caustic Vine,Plantae,515686.0,Cynanchum viminale,Plantae,research,
8eea42f6-cf00-47e2-a3a4-3b2c2f03727d,2021-06-05,2021-06-05 09:58:00 UTC,https://www.inaturalist.org/observations/82325222,https://inaturalist-open-data.s3.amazonaws.com/photos/135079070/medium.jpg,See plant  https://www.inaturalist.org/observations/82325223,"iSimangaliso, South Africa",-27.9738,32.3675,,Hlabisa,KwaZulu-Natal,South Africa,,https://www.inaturalist.org/observations/82325223,82325223,82325223,82325222.0,Telchinia serena,Dancing Amber,Insecta,1482308.0,Telchinia serena,Animalia,research,82325223.0,Cynanchum viminale,Caustic Vine,Plantae,515686.0,Cynanchum viminale,Plantae,research,
fe867cf8-ead0-4482-b4dc-d8c9a916aa33,2021-06-05,2021-06-05 09:56:00 UTC,https://www.inaturalist.org/observations/82325223,https://inaturalist-open-data.s3.amazonaws.com/photos/135079367/medium.jpeg,"See butterfly  https://www.inaturalist.org/observations/82325221
See butterfly  https://www.inaturalist.org/observations/82325222
","iSimangaliso, South Africa",-27.9738,32.3675,,Hlabisa,KwaZulu-Natal,South Africa,,https://www.inaturalist.org/observations/82325221; https://www.inaturalist.org/observations/82325222,82325221,82325221,82325221.0,,African Common White,Insecta,339996.0,Belenois creona,Animalia,research,82325223.0,Cynanchum viminale,Caustic Vine,Plantae,515686.0,Cynanchum viminale,Plantae,research,
fe867cf8-ead0-4482-b4dc-d8c9a916aa33,2021-06-05,2021-06-05 09:56:00 UTC,https://www.inaturalist.org/observations/82325223,https://inaturalist-open-data.s3.amazonaws.com/photos/135079367/medium.jpeg,"See butterfly  https://www.inaturalist.org/observations/82325221
See butterfly  https://www.inaturalist.org/observations/82325222
","iSimangaliso, South Africa",-27.9738,32.3675,,Hlabisa,KwaZulu-Natal,South Africa,,https://www.inaturalist.org/observations/82325221; https://www.inaturalist.org/observations/82325222,82325222,82325222,82325222.0,,Dancing Amber,Insecta,1482308.0,Telchinia serena,Animalia,research,82325223.0,Cynanchum viminale,Caustic Vine,Plantae,515686.0,Cynanchum viminale,Plantae,research,
5bce5ff7-20cd-44b3-95e0-a02c41883c28,2021-06-05,2021-06-05 10:12:00 UTC,https://www.inaturalist.org/observations/82325236,https://inaturalist-open-data.s3.amazonaws.com/photos/135082451/medium.jpeg,See flier    https://www.inaturalist.org/observations/82325237,"iSimangaliso, South Africa",-27.9768,32.3706,,Hlabisa,KwaZulu-Natal,South Africa,,https://www.inaturalist.org/observations/82325237,82325237,82325237,82325237.0,,,Insecta,335597.0,,Animalia,needs_id,82325236.0,Flaveria bidentis,speedyweed,Plantae,163028.0,Flaveria bidentis,Plantae,research,
cf096d8d-b7ce-4a60-ac01-2f0f9d8f3a98,2021-06-05,2021-06-05 10:32:00 UTC,https://www.inaturalist.org/observations/82325247,https://inaturalist-open-data.s3.amazonaws.com/photos/135094952/medium.jpg,"Maybe?
See plant  https://www.inaturalist.org/observations/82325248","iSimangaliso, South Africa",-27.9779,32.3677,,Hlabisa,KwaZulu-Natal,South Africa,,https://www.inaturalist.org/observations/82325248,82325248,82325248,82325247.0,Nepheronia buquetii buquetii,Green-eyed Vagrant,Insecta,677897.0,Nepheronia buquetii,Animalia,research,82325248.0,Barleria elegans orientalis,,Plantae,597944.0,Barleria elegans,Plantae,research,
fb825a75-8c3d-4aa8-b4de-05f394abe70a,2021-06-05,2021-06-05 10:32:00 UTC,https://www.inaturalist.org/observations/82325248,https://inaturalist-open-data.s3.amazonaws.com/photos/135094993/medium.jpeg,See butterfly  https://www.inaturalist.org/observations/82325247,"iSimangaliso, South Africa",-27.9779,32.3677,,Hlabisa,KwaZulu-Natal,South Africa,,https://www.inaturalist.org/observations/82325247,82325247,82325247,82325247.0,,Green-eyed Vagrant,Insecta,677897.0,Nepheronia buquetii,Animalia,research,82325248.0,Barleria elegans orientalis,,Plantae,597944.0,Barleria elegans,Plantae,research,
d1ea8d6c-5b39-45b7-b852-9c20c0287072,2021-06-05,2021-06-05 11:59:00 UTC,https://www.inaturalist.org/observations/82460727,https://inaturalist-open-data.s3.amazonaws.com/photos/135325170/medium.jpeg,"See fly  https://www.inaturalist.org/observations/82460728
See fly  https://www.inaturalist.org/observations/82460729
See fly  https://www.inaturalist.org/observations/82460753
See beetle  https://www.inaturalist.org/observations/82460734
See beetle  https://www.inaturalist.org/observations/82460736
See beetle  https://www.inaturalist.org/observations/82460751
See beetle  https://www.inaturalist.org/observations/82460754
See beetle  https://www.inaturalist.org/observations/82460763
See beetle  https://www.inaturalist.org/observations/82460764","iSimangaliso, South Africa",-27.9813,32.3651,,Hlabisa,KwaZulu-Natal,South Africa,,https://www.inaturalist.org/observations/82460728;  https://www.inaturalist.org/observations/82460729; https://www.inaturalist.org/observations/82460753;  https://www.inaturalist.org/observations/82460734;  https://www.inaturalist.org/observations/82460736;  https://www.inaturalist.org/observations/82460751;  https://www.inaturalist.org/observations/82460754;  https://www.inaturalist.org/observations/82460763;  https://www.inaturalist.org/observations/82460764,82460728,82460728,82460728.0,,,Insecta,1358231.0,Plagiostenopterina submetallica,Animalia,research,82460727.0,Equus quagga burchellii,Burchell's Zebra,Mammalia,447362.0,Equus quagga,Animalia,research,
d1ea8d6c-5b39-45b7-b852-9c20c0287072,2021-06-05,2021-06-05 11:59:00 UTC,https://www.inaturalist.org/observations/82460727,https://inaturalist-open-data.s3.amazonaws.com/photos/135325170/medium.jpeg,"See fly  https://www.inaturalist.org/observations/82460728
See fly  https://www.inaturalist.org/observations/82460729
See fly  https://www.inaturalist.org/observations/82460753
See beetle  https://www.inaturalist.org/observations/82460734
See beetle  https://www.inaturalist.org/observations/82460736
See beetle  https://www.inaturalist.org/observations/82460751
See beetle  https://www.inaturalist.org/observations/82460754
See beetle  https://www.inaturalist.org/observations/82460763
See beetle  https://www.inaturalist.org/observations/82460764","iSimangaliso, South Africa",-27.9813,32.3651,,Hlabisa,KwaZulu-Natal,South Africa,,https://www.inaturalist.org/observations/82460728;  https://www.inaturalist.org/observations/82460729; https://www.inaturalist.org/observations/82460753;  https://www.inaturalist.org/observations/82460734;  https://www.inaturalist.org/observations/82460736;  https://www.inaturalist.org/observations/82460751;  https://www.inaturalist.org/observations/82460754;  https://www.inaturalist.org/observations/82460763;  https://www.inaturalist.org/observations/82460764,82460729,82460729,82460729.0,,Regal Blowfly,Insecta,513950.0,Chrysomya marginalis,Animalia,research,82460727.0,Equus quagga burchellii,Burchell's Zebra,Mammalia,447362.0,Equus quagga,Animalia,research,
d1ea8d6c-5b39-45b7-b852-9c20c0287072,2021-06-05,2021-06-05 11:59:00 UTC,https://www.inaturalist.org/observations/82460727,https://inaturalist-open-data.s3.amazonaws.com/photos/135325170/medium.jpeg,"See fly  https://www.inaturalist.org/observations/82460728
See fly  https://www.inaturalist.org/observations/82460729
See fly  https://www.inaturalist.org/observations/82460753
See beetle  https://www.inaturalist.org/observations/82460734
See beetle  https://www.inaturalist.org/observations/82460736
See beetle  https://www.inaturalist.org/observations/82460751
See beetle  https://www.inaturalist.org/observations/82460754
See beetle  https://www.inaturalist.org/observations/82460763
See beetle  https://www.inaturalist.org/observations/82460764","iSimangaliso, South Africa",-27.9813,32.3651,,Hlabisa,KwaZulu-Natal,South Africa,,https://www.inaturalist.org/observations/82460728;  https://www.inaturalist.org/observations/82460729; https://www.inaturalist.org/observations/82460753;  https://www.inaturalist.org/observations/82460734;  https://www.inaturalist.org/observations/82460736;  https://www.inaturalist.org/observations/82460751;  https://www.inaturalist.org/observations/82460754;  https://www.inaturalist.org/observations/82460763;  https://www.inaturalist.org/observations/82460764,82460753,82460753,82460753.0,,Nose Flies,Insecta,326656.0,,Animalia,needs_id,82460727.0,Equus quagga burchellii,Burchell's Zebra,Mammalia,447362.0,Equus quagga,Animalia,research,
d1ea8d6c-5b39-45b7-b852-9c20c0287072,2021-06-05,2021-06-05 11:59:00 UTC,https://www.inaturalist.org/observations/82460727,https://inaturalist-open-data.s3.amazonaws.com/photos/135325170/medium.jpeg,"See fly  https://www.inaturalist.org/observations/82460728
See fly  https://www.inaturalist.org/observations/82460729
See fly  https://www.inaturalist.org/observations/82460753
See beetle  https://www.inaturalist.org/observations/82460734
See beetle  https://www.inaturalist.org/observations/82460736
See beetle  https://www.inaturalist.org/observations/82460751
See beetle  https://www.inaturalist.org/observations/82460754
See beetle  https://www.inaturalist.org/observations/82460763
See beetle  https://www.inaturalist.org/observations/82460764","iSimangaliso, South Africa",-27.9813,32.3651,,Hlabisa,KwaZulu-Natal,South Africa,,https://www.inaturalist.org/observations/82460728;  https://www.inaturalist.org/observations/82460729; https://www.inaturalist.org/observations/82460753;  https://www.inaturalist.org/observations/82460734;  https://www.inaturalist.org/observations/82460736;  https://www.inaturalist.org/observations/82460751;  https://www.inaturalist.org/observations/82460754;  https://www.inaturalist.org/observations/82460763;  https://www.inaturalist.org/observations/82460764,82460734,82460734,82460734.0,,Spider Dung Beetles,Insecta,251042.0,,Animalia,needs_id,82460727.0,Equus quagga burchellii,Burchell's Zebra,Mammalia,447362.0,Equus quagga,Animalia,research,
d1ea8d6c-5b39-45b7-b852-9c20c0287072,2021-06-05,2021-06-05 11:59:00 UTC,https://www.inaturalist.org/observations/82460727,https://inaturalist-open-data.s3.amazonaws.com/photos/135325170/medium.jpeg,"See fly  https://www.inaturalist.org/observations/82460728
See fly  https://www.inaturalist.org/observations/82460729
See fly  https://www.inaturalist.org/observations/82460753
See beetle  https://www.inaturalist.org/observations/82460734
See beetle  https://www.inaturalist.org/observations/82460736
See beetle  https://www.inaturalist.org/observations/82460751
See beetle  https://www.inaturalist.org/observations/82460754
See beetle  https://www.inaturalist.org/observations/82460763
See beetle  https://www.inaturalist.org/observations/82460764","iSimangaliso, South Africa",-27.9813,32.3651,,Hlabisa,KwaZulu-Natal,South Africa,,https://www.inaturalist.org/observations/82460728;  https://www.inaturalist.org/observations/82460729; https://www.inaturalist.org/observations/82460753;  https://www.inaturalist.org/observations/82460734;  https://www.inaturalist.org/observations/82460736;  https://www.inaturalist.org/observations/82460751;  https://www.inaturalist.org/observations/82460754;  https://www.inaturalist.org/observations/82460763;  https://www.inaturalist.org/observations/82460764,82460736,82460736,82460736.0,,Diurnal Copper Dung Beetle,Insecta,335543.0,Kheper nigroaeneus,Animalia,research,82460727.0,Equus quagga burchellii,Burchell's Zebra,Mammalia,447362.0,Equus quagga,Animalia,research,
d1ea8d6c-5b39-45b7-b852-9c20c0287072,2021-06-05,2021-06-05 11:59:00 UTC,https://www.inaturalist.org/observations/82460727,https://inaturalist-open-data.s3.amazonaws.com/photos/135325170/medium.jpeg,"See fly  https://www.inaturalist.org/observations/82460728
See fly  https://www.inaturalist.org/observations/82460729
See fly  https://www.inaturalist.org/observations/82460753
See beetle  https://www.inaturalist.org/observations/82460734
See beetle  https://www.inaturalist.org/observations/82460736
See beetle  https://www.inaturalist.org/observations/82460751
See beetle  https://www.inaturalist.org/observations/82460754
See beetle  https://www.inaturalist.org/observations/82460763
See beetle  https://www.inaturalist.org/observations/82460764","iSimangaliso, South Africa",-27.9813,32.3651,,Hlabisa,KwaZulu-Natal,South Africa,,https://www.inaturalist.org/observations/82460728;  https://www.inaturalist.org/observations/82460729; https://www.inaturalist.org/observations/82460753;  https://www.inaturalist.org/observations/82460734;  https://www.inaturalist.org/observations/82460736;  https://www.inaturalist.org/observations/82460751;  https://www.inaturalist.org/observations/82460754;  https://www.inaturalist.org/observations/82460763;  https://www.inaturalist.org/observations/82460764,82460751,82460751,82460751.0,,Goldenhead Dung Beetle,Insecta,685165.0,Proagoderus aureiceps,Animalia,research,82460727.0,Equus quagga burchellii,Burchell's Zebra,Mammalia,447362.0,Equus quagga,Animalia,research,
d1ea8d6c-5b39-45b7-b852-9c20c0287072,2021-06-05,2021-06-05 11:59:00 UTC,https://www.inaturalist.org/observations/82460727,https://inaturalist-open-data.s3.amazonaws.com/photos/135325170/medium.jpeg,"See fly  https://www.inaturalist.org/observations/82460728
See fly  https://www.inaturalist.org/observations/82460729
See fly  https://www.inaturalist.org/observations/82460753
See beetle  https://www.inaturalist.org/observations/82460734
See beetle  https://www.inaturalist.org/observations/82460736
See beetle  https://www.inaturalist.org/observations/82460751
See beetle  https://www.inaturalist.org/observations/82460754
See beetle  https://www.inaturalist.org/observations/82460763
See beetle  https://www.inaturalist.org/observations/82460764","iSimangaliso, South Africa",-27.9813,32.3651,,Hlabisa,KwaZulu-Natal,South Africa,,https://www.inaturalist.org/observations/82460728;  https://www.inaturalist.org/observations/82460729; https://www.inaturalist.org/observations/82460753;  https://www.inaturalist.org/observations/82460734;  https://www.inaturalist.org/observations/82460736;  https://www.inaturalist.org/observations/82460751;  https://www.inaturalist.org/observations/82460754;  https://www.inaturalist.org/observations/82460763;  https://www.inaturalist.org/observations/82460764,82460754,82460754,82460754.0,,,Insecta,373755.0,,Animalia,needs_id,82460727.0,Equus quagga burchellii,Burchell's Zebra,Mammalia,447362.0,Equus quagga,Animalia,research,
d1ea8d6c-5b39-45b7-b852-9c20c0287072,2021-06-05,2021-06-05 11:59:00 UTC,https://www.inaturalist.org/observations/82460727,https://inaturalist-open-data.s3.amazonaws.com/photos/135325170/medium.jpeg,"See fly  https://www.inaturalist.org/observations/82460728
See fly  https://www.inaturalist.org/observations/82460729
See fly  https://www.inaturalist.org/observations/82460753
See beetle  https://www.inaturalist.org/observations/82460734
See beetle  https://www.inaturalist.org/observations/82460736
See beetle  https://www.inaturalist.org/observations/82460751
See beetle  https://www.inaturalist.org/observations/82460754
See beetle  https://www.inaturalist.org/observations/82460763
See beetle  https://www.inaturalist.org/observations/82460764","iSimangaliso, South Africa",-27.9813,32.3651,,Hlabisa,KwaZulu-Natal,South Africa,,https://www.inaturalist.org/observations/82460728;  https://www.inaturalist.org/observations/82460729; https://www.inaturalist.org/observations/82460753;  https://www.inaturalist.org/observations/82460734;  https://www.inaturalist.org/observations/82460736;  https://www.inaturalist.org/observations/82460751;  https://www.inaturalist.org/observations/82460754;  https://www.inaturalist.org/observations/82460763;  https://www.inaturalist.org/observations/82460764,82460763,82460763,82460763.0,,East Coast Shade Dung Beetle,Insecta,685164.0,Proagoderus aciculatus,Animalia,research,82460727.0,Equus quagga burchellii,Burchell's Zebra,Mammalia,447362.0,Equus quagga,Animalia,research,
d1ea8d6c-5b39-45b7-b852-9c20c0287072,2021-06-05,2021-06-05 11:59:00 UTC,https://www.inaturalist.org/observations/82460727,https://inaturalist-open-data.s3.amazonaws.com/photos/135325170/medium.jpeg,"See fly  https://www.inaturalist.org/observations/82460728
See fly  https://www.inaturalist.org/observations/82460729
See fly  https://www.inaturalist.org/observations/82460753
See beetle  https://www.inaturalist.org/observations/82460734
See beetle  https://www.inaturalist.org/observations/82460736
See beetle  https://www.inaturalist.org/observations/82460751
See beetle  https://www.inaturalist.org/observations/82460754
See beetle  https://www.inaturalist.org/observations/82460763
See beetle  https://www.inaturalist.org/observations/82460764","iSimangaliso, South Africa",-27.9813,32.3651,,Hlabisa,KwaZulu-Natal,South Africa,,https://www.inaturalist.org/observations/82460728;  https://www.inaturalist.org/observations/82460729; https://www.inaturalist.org/observations/82460753;  https://www.inaturalist.org/observations/82460734;  https://www.inaturalist.org/observations/82460736;  https://www.inaturalist.org/observations/82460751;  https://www.inaturalist.org/observations/82460754;  https://www.inaturalist.org/observations/82460763;  https://www.inaturalist.org/observations/82460764,82460764,82460764,82460764.0,,Spider Dung Beetles,Insecta,251042.0,,Animalia,needs_id,82460727.0,Equus quagga burchellii,Burchell's Zebra,Mammalia,447362.0,Equus quagga,Animalia,research,
98e844f8-77e5-4d56-a2f0-8461bff8cdcd,2021-06-05,2021-06-05 11:59:00 UTC,https://www.inaturalist.org/observations/82460728,https://inaturalist-open-data.s3.amazonaws.com/photos/135325216/medium.jpg,Guess who dung it  https://www.inaturalist.org/observations/82460727,"iSimangaliso, South Africa",-27.9813,32.3651,,Hlabisa,KwaZulu-Natal,South Africa,,https://www.inaturalist.org/observations/82460727,82460727,82460727,82460728.0,Plagiostenopterina submetallica,,Insecta,1358231.0,Plagiostenopterina submetallica,Animalia,research,82460727.0,Equus quagga burchellii,Burchell's Zebra,Mammalia,447362.0,Equus quagga,Animalia,research,
1c6e6f7a-74af-4d64-897b-65ff63e8e371,2021-06-05,2021-06-05 12:02:00 UTC,https://www.inaturalist.org/observations/82460729,https://inaturalist-open-data.s3.amazonaws.com/photos/135325242/medium.jpg,Guess who dung it  https://www.inaturalist.org/observations/82460727,"iSimangaliso, South Africa",-27.9813,32.3651,,Hlabisa,KwaZulu-Natal,South Africa,,https://www.inaturalist.org/observations/82460727,82460727,82460727,82460729.0,Chrysomya marginalis,Regal Blowfly,Insecta,513950.0,Chrysomya marginalis,Animalia,research,82460727.0,Equus quagga burchellii,Burchell's Zebra,Mammalia,447362.0,Equus quagga,Animalia,research,
24da5426-6740-42b7-80d8-f279df7d32c3,2021-06-05,2021-06-05 11:59:00 UTC,https://www.inaturalist.org/observations/82460736,https://inaturalist-open-data.s3.amazonaws.com/photos/135325355/medium.jpeg,Guess who dung it  https://www.inaturalist.org/observations/82460727,"iSimangaliso, South Africa",-27.9813,32.3651,,Hlabisa,KwaZulu-Natal,South Africa,,https://www.inaturalist.org/observations/82460727,82460727,82460727,82460736.0,Kheper nigroaeneus,Diurnal Copper Dung Beetle,Insecta,335543.0,Kheper nigroaeneus,Animalia,research,82460727.0,Equus quagga burchellii,Burchell's Zebra,Mammalia,447362.0,Equus quagga,Animalia,research,
644c199a-0e2b-44b5-90ae-e955d6e981e1,2021-06-05,2021-06-05 12:01:00 UTC,https://www.inaturalist.org/observations/82460751,https://inaturalist-open-data.s3.amazonaws.com/photos/135325584/medium.jpeg,Guess who dung it  https://www.inaturalist.org/observations/82460727,"iSimangaliso, South Africa",-27.9813,32.3651,,Hlabisa,KwaZulu-Natal,South Africa,,https://www.inaturalist.org/observations/82460727,82460727,82460727,82460751.0,Proagoderus aureiceps,Goldenhead Dung Beetle,Insecta,685165.0,Proagoderus aureiceps,Animalia,research,82460727.0,Equus quagga burchellii,Burchell's Zebra,Mammalia,447362.0,Equus quagga,Animalia,research,
04aace4f-b151-4613-b392-340333a03bc2,2021-06-05,2021-06-05 12:02:00 UTC,https://www.inaturalist.org/observations/82460763,https://inaturalist-open-data.s3.amazonaws.com/photos/135326410/medium.jpeg,Guess who dung it  https://www.inaturalist.org/observations/82460727,"iSimangaliso, South Africa",-27.9813,32.3651,,Hlabisa,KwaZulu-Natal,South Africa,,https://www.inaturalist.org/observations/82460727,82460727,82460727,82460763.0,Proagoderus aciculatus,East Coast Shade Dung Beetle,Insecta,685164.0,Proagoderus aciculatus,Animalia,research,82460727.0,Equus quagga burchellii,Burchell's Zebra,Mammalia,447362.0,Equus quagga,Animalia,research,
df2cdad4-f690-448f-b0f7-dda9d8662742,2021-06-11,2021-06-11 15:18:06 UTC,https://www.inaturalist.org/observations/82554204,https://inaturalist-open-data.s3.amazonaws.com/photos/135503766/medium.jpeg,On chicory,"Queens, NY 11106, USA",40.76728841,-73.9406768,New York City,Queens,New York,United States,Pollination,https://www.inaturalist.org/observations/82574627,82574627,82574627,82554204.0,Toxomerus marginatus,Margined Calligrapher,Insecta,126889.0,Toxomerus marginatus,Animalia,research,82574627.0,Cichorium intybus,chicory,Plantae,52913.0,Cichorium intybus,Plantae,research,
def67dde-221f-410d-a361-68ec2a0ad128,2021-06-11,2021-06-11 15:18:06 UTC,https://www.inaturalist.org/observations/82574627,https://inaturalist-open-data.s3.amazonaws.com/photos/135503766/medium.jpeg,"For the insect, see https://www.inaturalist.org/observations/82554204","Queens, NY 11106, USA",40.76728841,-73.9406768,New York City,Queens,New York,United States,Pollination,https://www.inaturalist.org/observations/82554204,82554204,82554204,82554204.0,,Margined Calligrapher,Insecta,126889.0,Toxomerus marginatus,Animalia,research,82574627.0,Cichorium intybus,chicory,Plantae,52913.0,Cichorium intybus,Plantae,research,
d8b72353-0054-492d-989c-17e709c5ad22,2021-06-05,2021-06-05 13:39:00 UTC,https://www.inaturalist.org/observations/82588219,https://inaturalist-open-data.s3.amazonaws.com/photos/135554338/medium.jpeg,See butterfly  https://www.inaturalist.org/observations/82588222,"North Uthungulu, South Africa",-28.0276,32.3503,,Hlabisa,KwaZulu-Natal,South Africa,,https://www.inaturalist.org/observations/82588222,82588222,82588222,82588222.0,,African Common White,Insecta,339996.0,Belenois creona,Animalia,research,82588219.0,Solanum seaforthianum,Brazilian Nightshade,Plantae,169083.0,Solanum seaforthianum,Plantae,research,
e7281b8e-370c-413f-9d62-1c4b533d66f3,2021-06-05,2021-06-05 13:39:00 UTC,https://www.inaturalist.org/observations/82588222,https://inaturalist-open-data.s3.amazonaws.com/photos/135554322/medium.jpg,See plant  https://www.inaturalist.org/observations/82588219,"iSimangaliso, South Africa",-28.0276,32.3503,,Hlabisa,KwaZulu-Natal,South Africa,,https://www.inaturalist.org/observations/82588219,82588219,82588219,82588222.0,Belenois creona severina,African Common White,Insecta,339996.0,Belenois creona,Animalia,research,82588219.0,Solanum seaforthianum,Brazilian Nightshade,Plantae,169083.0,Solanum seaforthianum,Plantae,research,
a6528741-a832-4c1e-bfe8-2b2de76a8ac5,2021-06-05,2021-06-05 14:39:00 UTC,https://www.inaturalist.org/observations/82588231,https://inaturalist-open-data.s3.amazonaws.com/photos/135555270/medium.jpeg,See bugs  https://www.inaturalist.org/observations/82588234,"iSimangaliso, South Africa",-28.2506,32.3946,,Hlabisa,KwaZulu-Natal,South Africa,,https://www.inaturalist.org/observations/82588234,82588234,82588234,82588234.0,,,Insecta,633226.0,Spilostethus pandurus,Animalia,research,82588231.0,Gomphocarpus tomentosus,Woolly Milkweed,Plantae,586616.0,Gomphocarpus tomentosus,Plantae,research,
8135b4bf-df43-4b0f-92b2-3969ff750006,2021-06-05,2021-06-05 14:40:00 UTC,https://www.inaturalist.org/observations/82588234,https://inaturalist-open-data.s3.amazonaws.com/photos/135555368/medium.jpeg,See plant  https://www.inaturalist.org/observations/82588231,"iSimangaliso, South Africa",-28.2506,32.3946,,Hlabisa,KwaZulu-Natal,South Africa,,https://www.inaturalist.org/observations/82588231,82588231,82588231,82588234.0,Spilostethus pandurus elegans,,Insecta,633226.0,Spilostethus pandurus,Animalia,research,82588231.0,Gomphocarpus tomentosus,Woolly Milkweed,Plantae,586616.0,Gomphocarpus tomentosus,Plantae,research,
306cca3a-1af1-4440-bcdf-83a288594180,2021-06-06,2021-06-06 10:35:00 UTC,https://www.inaturalist.org/observations/82719725,https://inaturalist-open-data.s3.amazonaws.com/photos/135741671/medium.jpeg,See food  https://www.inaturalist.org/observations/82719723,"iSimangaliso, South Africa",-28.3173,32.4335,,Hlabisa,KwaZulu-Natal,South Africa,,https://www.inaturalist.org/observations/82719723,82719723,82719723,82719725.0,Tachybaptus ruficollis capensis,African Little Grebe,Aves,516847.0,Tachybaptus ruficollis,Animalia,research,82719723.0,Actinopterygii,Ray-finned Fishes,Actinopterygii,47178.0,,Animalia,needs_id,
835d0899-74ee-474f-af72-121cc9e6033b,2021-06-06,2021-06-06 11:08:00 UTC,https://www.inaturalist.org/observations/82719738,https://inaturalist-open-data.s3.amazonaws.com/photos/135742600/medium.jpeg,See butterfly  https://www.inaturalist.org/observations/82719739,"iSimangaliso, South Africa",-28.306,32.4522,,Hlabisa,KwaZulu-Natal,South Africa,,https://www.inaturalist.org/observations/82719739,82719739,82719739,82719739.0,,Purple-brown Hairstreak,Insecta,670575.0,Hypolycaena philippus,Animalia,research,82719738.0,Asystasia intrusa,African Coromandel,Plantae,344320.0,Asystasia intrusa,Plantae,research,
25606fcf-c48c-4b96-873e-32484832ac1d,2021-06-06,2021-06-06 11:08:00 UTC,https://www.inaturalist.org/observations/82719739,https://inaturalist-open-data.s3.amazonaws.com/photos/135742488/medium.jpg,See plant  https://www.inaturalist.org/observations/82719738,"iSimangaliso, South Africa",-28.306,32.4522,,Hlabisa,KwaZulu-Natal,South Africa,,https://www.inaturalist.org/observations/82719738,82719738,82719738,82719739.0,Hypolycaena philippus philippus,Purple-brown Hairstreak,Insecta,670575.0,Hypolycaena philippus,Animalia,research,82719738.0,Asystasia intrusa,African Coromandel,Plantae,344320.0,Asystasia intrusa,Plantae,research,
e4477cc2-6e6f-4778-ae6e-58d2bb3313aa,2021-06-06,2021-06-06 11:28:00 UTC,https://www.inaturalist.org/observations/82719747,https://inaturalist-open-data.s3.amazonaws.com/photos/135745075/medium.jpeg,See caterpillars  https://www.inaturalist.org/observations/82719751,"iSimangaliso, South Africa",-28.3004,32.4557,,Hlabisa,KwaZulu-Natal,South Africa,,https://www.inaturalist.org/observations/82719751,82719751,82719751,82719751.0,,,Insecta,653548.0,Bostra carnicolor,Animalia,research,82719747.0,Mimusops afra,Coastal red milkwood,Plantae,1588645.0,Mimusops afra,Plantae,research,
